transaction_id,customer_id,amount,payment_method,failure_reason,timestamp,status
ce0a0d82-a208-44e7-9a55-1acce2330a21,c4692aab-43e9-4f15-95d2-693485a255dc,80020.679,card,insufficient_funds,2026-08-29 21:16:18.964461,failed
b7ff08ee-87be-433a-b9cb-48b4814175f3,c4692aab-43e9-4f15-95d2-693485a255dc,55310.791,card,upi_timeout,2026-08-29 21:16:18.964464,failed
6af748c6-bd2a-4a42-ad19-60efd9e6292a,c4692aab-43e9-4f15-95d2-693485a255dc,6486.564,card,insufficient_funds,2026-08-29 21:16:18.964467,failed
822c3662-9686-48e5-a42a-4e6b979c1365,c4692aab-43e9-4f15-95d2-693485a255dc,90938.823,card,upi_timeout,2026-08-29 21:16:18.964470,failed
2a78c16f-ea8c-438d-bb12-0826552b92fc,9b19e4d5-ab3e-4855-aaf0-8f5b66cb9cfb,28788.749,netbanking,upi_timeout,2026-08-29 21:16:18.964508,failed
d443d863-c2c2-45f8-a136-dc3e4a04fbea,49a23798-b645-4740-85a4-faa0a78369f6,33351.583,card,insufficient_funds,2026-08-29 21:16:18.964516,failed
f0128cba-5d18-4c3d-8da4-baa4d34230fa,49a23798-b645-4740-85a4-faa0a78369f6,75546.286,card,upi_timeout,2026-08-29 21:16:18.964519,failed
9c953c7f-1d9f-405a-99ee-ef88e9cd5331,49a23798-b645-4740-85a4-faa0a78369f6,35968.925,card,insufficient_funds,2026-08-29 21:16:18.964522,failed
5bc827e7-5cc1-4b51-8e69-e235454dc1ac,49a23798-b645-4740-85a4-faa0a78369f6,23413.359,card,insufficient_funds,2026-08-29 21:16:18.964525,failed
f4035add-cd6e-48f4-baff-aa1701e5261f,49a23798-b645-4740-85a4-faa0a78369f6,85281.512,card,upi_timeout,2026-08-29 21:16:18.964528,failed
40ff4237-ac6a-4f89-a73b-9f3fa9686f34,da3317fa-bc12-477a-963a-3dc50001110f,22241.904,netbanking,upi_timeout,2026-08-29 21:16:18.964566,failed
71be542f-fe1b-4bf1-8e32-eb1d3b4b8045,da3317fa-bc12-477a-963a-3dc50001110f,42559.753,netbanking,insufficient_funds,2026-08-29 21:16:18.964569,failed
9a5d70d5-8690-4126-a787-a3977d084a06,da3317fa-bc12-477a-963a-3dc50001110f,93931.82,netbanking,insufficient_funds,2026-08-29 21:16:18.964572,failed
ad479f42-4c2b-41de-9fec-6d60625b43ed,da3317fa-bc12-477a-963a-3dc50001110f,82114.287,netbanking,insufficient_funds,2026-08-29 21:16:18.964575,failed
2633931f-db71-4c15-b4d6-bbc4798a089a,b223d811-1686-4cae-ab5a-432548bedecf,12705.491,upi,insufficient_funds,2026-08-29 21:16:18.964619,failed
703e18b3-4dd7-49a7-8924-124f71aecda5,b223d811-1686-4cae-ab5a-432548bedecf,39702.686,upi,insufficient_funds,2026-08-29 21:16:18.964622,failed
2e3efc17-3a14-4f33-a30c-7f99258abc2f,b223d811-1686-4cae-ab5a-432548bedecf,64883.363,upi,upi_timeout,2026-08-29 21:16:18.964625,failed
109f58a7-bf34-49dd-9e7e-7c432034d98b,2b1d7e32-f5b4-4505-9e16-ca4af163bc99,93887.418,wallet,upi_timeout,2026-08-29 21:16:18.964653,failed
8b10ea31-51e3-48e6-90fc-b303f2a9a287,2b1d7e32-f5b4-4505-9e16-ca4af163bc99,92949.735,wallet,upi_timeout,2026-08-29 21:16:18.964656,failed
91336008-b781-4712-bfc5-25684ce5e91f,2b1d7e32-f5b4-4505-9e16-ca4af163bc99,72482.755,wallet,insufficient_funds,2026-08-29 21:16:18.964659,failed
a8821147-ad95-489e-b332-ac52b8979f32,a037965c-27a8-4ae8-8ef9-a54845d8f4cc,30293.157,upi,insufficient_funds,2026-08-29 21:16:18.964683,failed
70e56c52-8cd7-48e0-a635-74393cb5a845,a037965c-27a8-4ae8-8ef9-a54845d8f4cc,6308.726,upi,upi_timeout,2026-08-29 21:16:18.964687,failed
73d7f627-fb07-42b0-86cf-36f0cf294607,a037965c-27a8-4ae8-8ef9-a54845d8f4cc,60384.632,upi,upi_timeout,2026-08-29 21:16:18.964690,failed
c77ead35-5897-42bd-94e2-4f1c118bd27a,a037965c-27a8-4ae8-8ef9-a54845d8f4cc,56163.215,upi,upi_timeout,2026-08-29 21:16:18.964693,failed
8462f443-623e-489b-ad54-3dc2ce9b7796,1a1d7394-1c25-44bc-be34-df773f40754c,72292.664,wallet,upi_timeout,2026-08-29 21:16:18.964725,failed
540bbe43-e4de-41f7-bae4-7cb94018db73,e3510c10-18ab-4731-ba4f-fc466a3dbf4b,73358.766,upi,upi_timeout,2026-08-29 21:16:18.964733,failed
f7f295fc-d81b-48b7-8c3b-8b90d24140de,0eb6b3a9-1746-49b9-a875-1cfa5d445d1a,34059.492,upi,upi_timeout,2026-08-29 21:16:18.964745,failed
702d50c9-736f-485a-afa6-103afe218a44,f336c28a-bfeb-454d-9b43-08b8f9abd7b1,61098.393,wallet,insufficient_funds,2026-08-29 21:16:18.964755,failed
23d10c97-e8f9-449d-abda-74ac6035521d,f336c28a-bfeb-454d-9b43-08b8f9abd7b1,37557.195,wallet,upi_timeout,2026-08-29 21:16:18.964758,failed
9dc7c399-6162-456b-b9ce-4a93e9157afb,f336c28a-bfeb-454d-9b43-08b8f9abd7b1,94428.755,wallet,upi_timeout,2026-08-29 21:16:18.964762,failed
609311d1-eec9-47bf-ba7b-f67db9404344,e3bfca68-162e-4e01-8d02-6536974d58c2,21159.975,upi,upi_timeout,2026-08-29 21:16:18.964794,failed
cf035a69-bcc5-4615-9a83-fb1305fcbb7f,e3bfca68-162e-4e01-8d02-6536974d58c2,15013.374,upi,insufficient_funds,2026-08-29 21:16:18.964797,failed
7d6187eb-ba96-4a36-be89-82e7f6ddef27,e3bfca68-162e-4e01-8d02-6536974d58c2,54270.577,upi,insufficient_funds,2026-08-29 21:16:18.964800,failed
9115a141-366b-4266-9aac-3b05b12c1e3f,e3bfca68-162e-4e01-8d02-6536974d58c2,39321.034,upi,upi_timeout,2026-08-29 21:16:18.964803,failed
8ed94d8c-5b30-4673-ae64-a298a3f23461,e3bfca68-162e-4e01-8d02-6536974d58c2,2060.961,upi,insufficient_funds,2026-08-29 21:16:18.964806,failed
cbe0d6ae-63d6-4b8a-ac21-a84daea9ac74,22ba6e16-57ce-4254-bc20-88740361310f,40331.265,card,upi_timeout,2026-08-29 21:16:18.964857,failed
9253bb15-30aa-4eeb-8174-3c8586901a01,22ba6e16-57ce-4254-bc20-88740361310f,99685.789,card,insufficient_funds,2026-08-29 21:16:18.964861,failed
2236607a-63f9-4f91-bdad-8f4be466af7a,22ba6e16-57ce-4254-bc20-88740361310f,13082.642,card,insufficient_funds,2026-08-29 21:16:18.964864,failed
ac3917ad-c4dd-4a8c-85e1-3a37e6474742,22ba6e16-57ce-4254-bc20-88740361310f,65915.634,card,insufficient_funds,2026-08-29 21:16:18.964868,failed
44af61e5-a9a3-4b94-89a8-ff43d872e409,22ba6e16-57ce-4254-bc20-88740361310f,90884.452,card,upi_timeout,2026-08-29 21:16:18.964871,failed
0d2cdc58-e191-4a4e-948e-0690739d1271,dfde83cb-5e86-41ea-a6ea-b0f999eba979,93361.015,wallet,insufficient_funds,2026-08-29 21:16:18.964981,failed
ce9f2cf4-e1a6-4fa5-8d4a-6f1fbdc16bd6,dfde83cb-5e86-41ea-a6ea-b0f999eba979,72106.005,wallet,insufficient_funds,2026-08-29 21:16:18.964986,failed
1af1efbd-0dec-44e0-b7b0-3675476f83dd,dfde83cb-5e86-41ea-a6ea-b0f999eba979,94276.613,wallet,insufficient_funds,2026-08-29 21:16:18.964989,failed
cb14ac11-575a-4c50-95e6-0f944f319ec1,dfde83cb-5e86-41ea-a6ea-b0f999eba979,47969.689,wallet,insufficient_funds,2026-08-29 21:16:18.964993,failed
ee3bc50c-7103-4c32-9274-186b30528cfa,dfde83cb-5e86-41ea-a6ea-b0f999eba979,88483.603,wallet,insufficient_funds,2026-08-29 21:16:18.964998,failed
36408850-6414-4fc0-bbd0-e591ce14954f,d95c03e8-14be-4534-97e6-d195d73d6769,77689.117,netbanking,insufficient_funds,2026-08-29 21:16:18.965033,failed
331b2d7e-fdd2-4042-bb05-018f8f53b11c,d95c03e8-14be-4534-97e6-d195d73d6769,81397.205,netbanking,upi_timeout,2026-08-29 21:16:18.965037,failed
ea61caf5-c968-4067-88a8-5f42d4d491ba,d95c03e8-14be-4534-97e6-d195d73d6769,71240.043,netbanking,upi_timeout,2026-08-29 21:16:18.965040,failed
b840c55d-d14c-45f5-9f4f-a3b2a88ac6bc,d95c03e8-14be-4534-97e6-d195d73d6769,36484.104,netbanking,insufficient_funds,2026-08-29 21:16:18.965043,failed
517158ff-25e1-48d8-b70f-5aedf0acc251,d95c03e8-14be-4534-97e6-d195d73d6769,21990.035,netbanking,upi_timeout,2026-08-29 21:16:18.965047,failed
ff3f8131-121f-4e64-bf84-9131318668e0,7992327f-53a3-4219-ae34-e13ec1e1bd1a,25532.469,card,upi_timeout,2026-08-29 21:16:18.965077,failed
8689c2ab-e6b6-4b6c-bbfd-bb63df311fcd,7992327f-53a3-4219-ae34-e13ec1e1bd1a,4133.956,card,insufficient_funds,2026-08-29 21:16:18.965080,failed
e7b76163-d47b-4b57-acf8-e1d2915924d3,7992327f-53a3-4219-ae34-e13ec1e1bd1a,49412.358,card,upi_timeout,2026-08-29 21:16:18.965082,failed
53d0ffa4-a4f5-497e-8d14-69176a1d6090,7992327f-53a3-4219-ae34-e13ec1e1bd1a,94334.322,card,upi_timeout,2026-08-29 21:16:18.965085,failed
325620e7-d900-4d8e-a2bf-a854b97cbe32,ab8230af-9aef-467b-ba69-0b0f47650504,77069.745,netbanking,insufficient_funds,2026-08-29 21:16:18.965124,failed
caeb2bcc-6fc1-4235-b78f-8c9d7357b5a9,9d67f949-6199-4419-925e-b3e9438dcaae,17562.238,netbanking,upi_timeout,2026-08-29 21:16:18.965135,failed
5116dd04-5732-4744-bf42-12ebe4fd05a0,9d67f949-6199-4419-925e-b3e9438dcaae,17001.179,netbanking,insufficient_funds,2026-08-29 21:16:18.965139,failed
47eec306-4daa-40e5-b894-5504f27ebe5c,9d67f949-6199-4419-925e-b3e9438dcaae,97639.601,netbanking,upi_timeout,2026-08-29 21:16:18.965142,failed
6876b4de-6ad2-4295-899a-ca7a8ec72d78,1fe3573f-f93d-4753-94fe-0b92dbba6182,54923.872,upi,upi_timeout,2026-08-29 21:16:18.965178,failed
ac73f629-4f6a-4045-bddd-b7a91a78c857,1fe3573f-f93d-4753-94fe-0b92dbba6182,23324.701,upi,upi_timeout,2026-08-29 21:16:18.965181,failed
f18c8201-1551-4113-90e4-da88a7b507f1,1fe3573f-f93d-4753-94fe-0b92dbba6182,11075.68,upi,insufficient_funds,2026-08-29 21:16:18.965184,failed
